group,scenario,variant,round,iterations,total_ns,ns_per_iteration,events
decode_json,progress_meta_before_event,simd,4,1,3097336,3097336,3000
decode_json,progress_meta_before_event,fused,4,1,3072755,3072755,3000
decode_json,progress_meta_before_event,combined,4,1,3060934,3060934,3000
decode_json,progress_meta_before_event,core,4,1,3076674,3076674,3000
decode_json,progress_meta_before_event,baseline,4,1,3081682,3081682,3000
decode_json,progress_meta_before_event,simd,5,1,3161816,3161816,3000
decode_json,progress_meta_before_event,baseline,5,1,3104287,3104287,3000
decode_json,progress_meta_before_event,json_only,5,1,2835372,2835372,3000
decode_json,progress_meta_before_event,core,5,1,3084659,3084659,3000
decode_json,progress_meta_before_event,fused,5,1,3075563,3075563,3000
decode_json,progress_meta_before_event,combined,5,1,3070106,3070106,3000
decode_json,progress_meta_before_event,baseline,6,1,3102003,3102003,3000
decode_json,progress_meta_before_event,json_only,6,1,2725217,2725217,3000
decode_json,progress_meta_before_event,simd,6,1,3111082,3111082,3000
decode_json,progress_meta_before_event,fused,6,1,3123172,3123172,3000
decode_json,progress_meta_before_event,core,6,1,3155866,3155866,3000
decode_json,progress_meta_before_event,combined,6,1,3210736,3210736,3000
decode_json,progress_meta_before_event,fused,7,1,3209540,3209540,3000
decode_json,progress_meta_before_event,combined,7,1,3158800,3158800,3000
decode_json,progress_meta_before_event,simd,7,1,3160049,3160049,3000
decode_json,progress_meta_before_event,json_only,7,1,2774741,2774741,3000
decode_json,progress_meta_before_event,baseline,7,1,3280036,3280036,3000
decode_json,progress_meta_before_event,core,7,1,3550953,3550953,3000
decode_json,progress_meta_before_event,baseline,8,1,3392633,3392633,3000
decode_json,progress_meta_before_event,core,8,1,3312592,3312592,3000
decode_json,progress_meta_before_event,combined,8,1,3123907,3123907,3000
decode_json,progress_meta_before_event,fused,8,1,3185147,3185147,3000
decode_json,progress_meta_before_event,simd,8,1,3160794,3160794,3000
decode_json,progress_meta_before_event,json_only,8,1,2720310,2720310,3000
decode_json,progress_meta_before_event,core,9,1,3100054,3100054,3000
decode_json,progress_meta_before_event,simd,9,1,3171745,3171745,3000
decode_json,progress_meta_before_event,baseline,9,1,3247082,3247082,3000
decode_json,progress_meta_before_event,combined,9,1,3130267,3130267,3000
decode_json,progress_meta_before_event,fused,9,1,3105606,3105606,3000
decode_json,progress_meta_before_event,json_only,9,1,2733431,2733431,3000
decode_json,progress_meta_before_event,simd,10,1,3141165,3141165,3000
decode_json,progress_meta_before_event,baseline,10,1,3111880,3111880,3000
decode_json,progress_meta_before_event,combined,10,1,3079194,3079194,3000
decode_json,progress_meta_before_event,json_only,10,1,2716198,2716198,3000
decode_json,progress_meta_before_event,core,10,1,3085004,3085004,3000
decode_json,progress_meta_before_event,fused,10,1,3096641,3096641,3000
decode_json,progress_meta_before_event,combined,11,1,3034841,3034841,3000
decode_json,progress_meta_before_event,fused,11,1,3107320,3107320,3000
decode_json,progress_meta_before_event,json_only,11,1,2707637,2707637,3000
decode_json,progress_meta_before_event,baseline,11,1,3111647,3111647,3000
decode_json,progress_meta_before_event,simd,11,1,3092774,3092774,3000
decode_json,progress_meta_before_event,core,11,1,3079407,3079407,3000
decode_json,progress_meta_before_event,json_only,12,1,2722123,2722123,3000
decode_json,progress_meta_before_event,combined,12,1,3063497,3063497,3000
decode_json,progress_meta_before_event,simd,12,1,3090557,3090557,3000
decode_json,progress_meta_before_event,core,12,1,3088872,3088872,3000
decode_json,progress_meta_before_event,baseline,12,1,3094343,3094343,3000
decode_json,progress_meta_before_event,fused,12,1,3076134,3076134,3000
decode_json,progress_meta_before_event,fused,13,1,3100043,3100043,3000
decode_json,progress_meta_before_event,baseline,13,1,3087815,3087815,3000
decode_json,progress_meta_before_event,simd,13,1,3155665,3155665,3000
decode_json,progress_meta_before_event,json_only,13,1,2794404,2794404,3000
decode_json,progress_meta_before_event,core,13,1,4495363,4495363,3000
decode_json,progress_meta_before_event,combined,13,1,4210669,4210669,3000
decode_json,progress_meta_before_event,fused,14,1,5398365,5398365,3000
decode_json,progress_meta_before_event,core,14,1,6909197,6909197,3000
decode_json,progress_meta_before_event,combined,14,1,5504967,5504967,3000
decode_json,progress_meta_before_event,json_only,14,1,4529565,4529565,3000
decode_json,progress_meta_before_event,baseline,14,1,5067044,5067044,3000
decode_json,progress_meta_before_event,simd,14,1,6036597,6036597,3000
decode_json,progress_meta_before_event,core,15,1,5732888,5732888,3000
decode_json,progress_meta_before_event,json_only,15,1,4996583,4996583,3000
decode_json,progress_meta_before_event,fused,15,1,5470233,5470233,3000
decode_json,progress_meta_before_event,simd,15,1,5642044,5642044,3000
decode_json,progress_meta_before_event,combined,15,1,5656411,5656411,3000
decode_json,progress_meta_before_event,baseline,15,1,4950220,4950220,3000
decode_json,progress_meta_before_event,baseline,16,1,5075840,5075840,3000
decode_json,progress_meta_before_event,combined,16,1,5098929,5098929,3000
decode_json,progress_meta_before_event,core,16,1,5060941,5060941,3000
decode_json,progress_meta_before_event,fused,16,1,5409269,5409269,3000
decode_json,progress_meta_before_event,json_only,16,1,4222498,4222498,3000
decode_json,progress_meta_before_event,simd,16,1,4523124,4523124,3000
decode_json,progress_meta_before_event,combined,17,1,5465752,5465752,3000
decode_json,progress_meta_before_event,baseline,17,1,5503483,5503483,3000
decode_json,progress_meta_before_event,simd,17,1,5204820,5204820,3000
decode_json,progress_meta_before_event,fused,17,1,5082431,5082431,3000
decode_json,progress_meta_before_event,json_only,17,1,4630192,4630192,3000
decode_json,progress_meta_before_event,core,17,1,4928016,4928016,3000
decode_json,progress_meta_before_event,baseline,18,1,4250193,4250193,3000
decode_json,progress_meta_before_event,combined,18,1,3681497,3681497,3000
decode_json,progress_meta_before_event,fused,18,1,3555787,3555787,3000
decode_json,progress_meta_before_event,simd,18,1,3287886,3287886,3000
decode_json,progress_meta_before_event,core,18,1,3262669,3262669,3000
decode_json,progress_meta_before_event,json_only,18,1,3350478,3350478,3000
decode_json,progress_meta_before_event,json_only,19,1,3154327,3154327,3000
decode_json,progress_meta_before_event,core,19,1,3958905,3958905,3000
decode_json,progress_meta_before_event,baseline,19,1,4163900,4163900,3000
decode_json,progress_meta_before_event,combined,19,1,3882354,3882354,3000
decode_json,progress_meta_before_event,simd,19,1,3700159,3700159,3000
decode_json,progress_meta_before_event,fused,19,1,3863587,3863587,3000
decode_json,progress_meta_before_event,baseline,20,1,3636938,3636938,3000
decode_json,progress_meta_before_event,core,20,1,4219448,4219448,3000
decode_json,progress_meta_before_event,json_only,20,1,3752784,3752784,3000
decode_json,progress_meta_before_event,combined,20,1,3707332,3707332,3000
decode_json,progress_meta_before_event,simd,20,1,3748483,3748483,3000
decode_json,progress_meta_before_event,fused,20,1,3680551,3680551,3000
decode_json,progress_meta_before_event,fused,21,1,3585216,3585216,3000
decode_json,progress_meta_before_event,combined,21,1,3428904,3428904,3000
decode_json,progress_meta_before_event,core,21,1,3356073,3356073,3000
decode_json,progress_meta_before_event,json_only,21,1,2929204,2929204,3000
decode_json,progress_meta_before_event,baseline,21,1,3243111,3243111,3000
decode_json,progress_meta_before_event,simd,21,1,3184722,3184722,3000
decode_json,progress_meta_before_event,json_only,22,1,2793603,2793603,3000
decode_json,progress_meta_before_event,core,22,1,3200143,3200143,3000
decode_json,progress_meta_before_event,baseline,22,1,3344016,3344016,3000
decode_json,progress_meta_before_event,simd,22,1,3350905,3350905,3000
decode_json,progress_meta_before_event,fused,22,1,3335111,3335111,3000
decode_json,progress_meta_before_event,combined,22,1,3420345,3420345,3000
decode_json,progress_meta_before_event,simd,23,1,3296734,3296734,3000
decode_json,progress_meta_before_event,core,23,1,3144878,3144878,3000
decode_json,progress_meta_before_event,fused,23,1,3113942,3113942,3000
decode_json,progress_meta_before_event,combined,23,1,3061290,3061290,3000
decode_json,progress_meta_before_event,json_only,23,1,2858000,2858000,3000
decode_json,progress_meta_before_event,baseline,23,1,3184852,3184852,3000
decode_json,progress_meta_before_event,fused,24,1,3076760,3076760,3000
decode_json,progress_meta_before_event,core,24,1,3071166,3071166,3000
decode_json,progress_meta_before_event,simd,24,1,3113026,3113026,3000
decode_json,progress_meta_before_event,json_only,24,1,2722851,2722851,3000
decode_json,progress_meta_before_event,combined,24,1,3145890,3145890,3000
decode_json,progress_meta_before_event,baseline,24,1,3147767,3147767,3000
decode_json,progress_meta_before_event,fused,25,1,3136171,3136171,3000
decode_json,progress_meta_before_event,core,25,1,3081682,3081682,3000
decode_json,progress_meta_before_event,simd,25,1,3086379,3086379,3000
decode_json,progress_meta_before_event,baseline,25,1,3113453,3113453,3000
decode_json,progress_meta_before_event,json_only,25,1,2744950,2744950,3000
decode_json,progress_meta_before_event,combined,25,1,3049662,3049662,3000
decode_json,progress_meta_before_event,core,26,1,3120038,3120038,3000
decode_json,progress_meta_before_event,combined,26,1,3135830,3135830,3000
decode_json,progress_meta_before_event,baseline,26,1,3146232,3146232,3000
decode_json,progress_meta_before_event,fused,26,1,3104565,3104565,3000
decode_json,progress_meta_before_event,simd,26,1,3114744,3114744,3000
decode_json,progress_meta_before_event,json_only,26,1,2727541,2727541,3000
decode_json,progress_meta_before_event,json_only,27,1,2713467,2713467,3000
decode_json,progress_meta_before_event,core,27,1,3159991,3159991,3000
decode_json,progress_meta_before_event,combined,27,1,3191687,3191687,3000
decode_json,progress_meta_before_event,baseline,27,1,3207778,3207778,3000
decode_json,progress_meta_before_event,simd,27,1,3144073,3144073,3000
decode_json,progress_meta_before_event,fused,27,1,3152708,3152708,3000
decode_json,progress_meta_before_event,fused,28,1,3113967,3113967,3000
decode_json,progress_meta_before_event,simd,28,1,3086588,3086588,3000
decode_json,progress_meta_before_event,json_only,28,1,2769165,2769165,3000
decode_json,progress_meta_before_event,core,28,1,3204619,3204619,3000
decode_json,progress_meta_before_event,baseline,28,1,3218445,3218445,3000
decode_json,progress_meta_before_event,combined,28,1,3112463,3112463,3000
decode_json,progress_meta_before_event,simd,29,1,3153265,3153265,3000
decode_json,progress_meta_before_event,json_only,29,1,2782758,2782758,3000
decode_json,progress_meta_before_event,baseline,29,1,3108973,3108973,3000
decode_json,progress_meta_before_event,core,29,1,3075951,3075951,3000
decode_json,progress_meta_before_event,combined,29,1,3055865,3055865,3000
decode_json,progress_meta_before_event,fused,29,1,3097218,3097218,3000
decode_json,progress_meta_before_event,combined,30,1,3115702,3115702,3000
decode_json,progress_meta_before_event,json_only,30,1,2778782,2778782,3000
decode_json,progress_meta_before_event,baseline,30,1,3151182,3151182,3000
decode_json,progress_meta_before_event,simd,30,1,3181698,3181698,3000
decode_json,progress_meta_before_event,fused,30,1,3117642,3117642,3000
decode_json,progress_meta_before_event,core,30,1,3070583,3070583,3000
decode,progress_meta_before_1460,core,0,9,2779956,308884,3000
decode,progress_meta_before_1460,combined,0,10,2780213,278021.3,3000
decode,progress_meta_before_1460,baseline,0,8,2744984,343123,3000
decode,progress_meta_before_1460,fused,0,8,2658945,332368.125,3000
decode,progress_meta_before_1460,simd,0,8,2775858,346982.25,3000
decode,progress_meta_before_1460,core,1,9,2790914,310101.55555555556,3000
decode,progress_meta_before_1460,baseline,1,8,2761134,345141.75,3000
decode,progress_meta_before_1460,simd,1,8,2754344,344293,3000
decode,progress_meta_before_1460,fused,1,8,2706771,338346.375,3000
decode,progress_meta_before_1460,combined,1,10,2852050,285205,3000
decode,progress_meta_before_1460,core,2,9,2824196,313799.55555555556,3000
decode,progress_meta_before_1460,fused,2,8,2719692,339961.5,3000
decode,progress_meta_before_1460,baseline,2,8,2810355,351294.375,3000
decode,progress_meta_before_1460,simd,2,8,2914832,364354,3000
decode,progress_meta_before_1460,combined,2,10,2821015,282101.5,3000
decode,progress_meta_before_1460,baseline,3,8,2764559,345569.875,3000
decode,progress_meta_before_1460,fused,3,8,2720998,340124.75,3000
decode,progress_meta_before_1460,combined,3,10,2795287,279528.7,3000
decode,progress_meta_before_1460,core,3,9,2768023,307558.1111111111,3000
decode,progress_meta_before_1460,simd,3,8,2707515,338439.375,3000
decode,progress_meta_before_1460,baseline,4,8,2694410,336801.25,3000
decode,progress_meta_before_1460,simd,4,8,2729512,341189,3000
decode,progress_meta_before_1460,combined,4,10,2795187,279518.7,3000
decode,progress_meta_before_1460,fused,4,8,2671761,333970.125,3000
decode,progress_meta_before_1460,core,4,9,2793190,310354.44444444444,3000
decode,progress_meta_before_1460,simd,5,8,2774511,346813.875,3000
decode,progress_meta_before_1460,fused,5,8,2686320,335790,3000
decode,progress_meta_before_1460,baseline,5,8,2727577,340947.125,3000
decode,progress_meta_before_1460,combined,5,10,2797654,279765.4,3000
decode,progress_meta_before_1460,core,5,9,2868000,318666.6666666667,3000
decode,progress_meta_before_1460,simd,6,8,2831953,353994.125,3000
decode,progress_meta_before_1460,fused,6,8,2793704,349213,3000
decode,progress_meta_before_1460,baseline,6,8,2747522,343440.25,3000
decode,progress_meta_before_1460,core,6,9,2809684,312187.1111111111,3000
decode,progress_meta_before_1460,combined,6,10,2835334,283533.4,3000
decode,progress_meta_before_1460,simd,7,8,2726613,340826.625,3000
decode,progress_meta_before_1460,core,7,9,2761379,306819.8888888889,3000
decode,progress_meta_before_1460,combined,7,10,2767630,276763,3000
decode,progress_meta_before_1460,baseline,7,8,2734877,341859.625,3000
decode,progress_meta_before_1460,fused,7,8,2760921,345115.125,3000
decode,progress_meta_before_1460,combined,8,10,2819144,281914.4,3000
decode,progress_meta_before_1460,baseline,8,8,2698518,337314.75,3000
decode,progress_meta_before_1460,core,8,9,2755727,306191.8888888889,3000
decode,progress_meta_before_1460,simd,8,8,2732299,341537.375,3000
decode,progress_meta_before_1460,fused,8,8,2668807,333600.875,3000
decode,progress_meta_before_1460,fused,9,8,2677152,334644,3000
decode,progress_meta_before_1460,combined,9,10,2779020,277902,3000
decode,progress_meta_before_1460,simd,9,8,2746980,343372.5,3000
decode,progress_meta_before_1460,core,9,9,2804767,311640.77777777775,3000
decode,progress_meta_before_1460,baseline,9,8,2728923,341115.375,3000
decode,progress_meta_before_1460,combined,10,10,2812846,281284.6,3000
decode,progress_meta_before_1460,fused,10,8,2762390,345298.75,3000
decode,progress_meta_before_1460,baseline,10,8,2768426,346053.25,3000
decode,progress_meta_before_1460,core,10,9,2947362,327484.6666666667,3000
decode,progress_meta_before_1460,simd,10,8,2995960,374495,3000
decode,progress_meta_before_1460,core,11,9,3005040,333893.3333333333,3000
decode,progress_meta_before_1460,fused,11,8,2834132,354266.5,3000
decode,progress_meta_before_1460,combined,11,10,2866922,286692.2,3000
decode,progress_meta_before_1460,simd,11,8,2756975,344621.875,3000
decode,progress_meta_before_1460,baseline,11,8,2710429,338803.625,3000
